@relation Activity

@attribute mean_thigh_x real
@attribute mean_thigh_y real
@attribute mean_thigh_z real
@attribute mean_chest_x real
@attribute mean_chest_y real
@attribute mean_chest_z real
@attribute min_thigh_x real
@attribute min_thigh_y real
@attribute min_thigh_z real
@attribute min_chest_x real
@attribute min_chest_y real
@attribute min_chest_z real
@attribute max_thigh_x real
@attribute max_thigh_y real
@attribute max_thigh_z real
@attribute max_chest_x real
@attribute max_chest_y real
@attribute max_chest_z real
@attribute median_thigh_x real
@attribute median_thigh_y real
@attribute median_thigh_z real
@attribute median_chest_x real
@attribute median_chest_y real
@attribute median_chest_z real
@attribute std_thigh_x real
@attribute std_thigh_y real
@attribute std_thigh_z real
@attribute std_chest_x real
@attribute std_chest_y real
@attribute std_chest_z real
@attribute energy_thigh real
@attribute energy_chest real
@attribute zero-crossing_thigh_x real
@attribute zero-crossing_thigh_y real
@attribute zero-crossing_thigh_z real
@attribute zero-crossing_chest_x real
@attribute zero-crossing_chest_y real
@attribute zero-crossing_chest_z real
@attribute correlation_thigh_xy real
@attribute correlation_thigh_xz real
@attribute correlation_thigh_yz real
@attribute correlation_chest_xy real
@attribute correlation_chest_xz real
@attribute correlation_chest_yz real
@attribute rms_thigh_x real
@attribute rms_thigh_y real
@attribute rms_thigh_z real
@attribute rms_chest_x real
@attribute rms_chest_y real
@attribute rms_chest_z real
@attribute act {1.0,2.0,3.0}

@data
-0.05699225,1.0059662,-0.09378954,-0.0338,0.98931,-0.06154,-0.10156,0.98828,-0.12891,-0.056,0.971,-0.091,-0.011719,1.0234,-0.066406,-0.012,1.0,-0.029,-0.058594,1.0039,-0.09375,-0.032,0.988,-0.065,0.0184818433076,0.0062840930783,0.0144519751364,0.0118832706446,0.00493123419719,0.0149871460076,0.00130071097581,0.00105474143581,0.0,0.0,0.0,0.0,0.0,0.0,-0.0791666936269,-0.297496143033,0.270408862587,-0.0617445698924,0.111039680337,-0.0439083273476,0.00339503402752,0.057031376527,0.00537924967488,0.00203005000934,0.0560866907551,0.00358979254679,2.0
-0.05695319,1.0054998,-0.0927345,-0.03377,0.98965,-0.06176,-0.097656,0.92188,-0.16406,-0.065,0.962,-0.094,-0.007813,1.0625,-0.03125,-0.012,1.023,-0.026,-0.058594,1.0039,-0.09375,-0.032,0.988,-0.059,0.019599653411,0.0166644609437,0.0157882336142,0.0108747274435,0.00655724597283,0.0153367058215,0.0017263810767,0.00108681413907,0.0,0.0,0.0,0.0,0.0,0.0,-0.0925345640455,-0.244010933023,-0.131688563286,0.0631842002992,0.0772481327276,-0.0391318329819,0.00341282815716,0.0570115836969,0.00533220591313,0.00201036236918,0.0561064955047,0.0036065940623,2.0
-0.20304671,0.66737985,-0.06124982,-0.02796,0.90437,-0.0129,-0.70703,-0.89062,-0.20312,-0.208,-1.282,-0.164,-0.007813,1.625,0.38281,0.387,1.909,0.496,-0.085938,1.0,-0.085938,-0.032,0.991,-0.0575,0.199141370091,0.691702355873,0.0917723824513,0.0849604685258,0.629292382062,0.140955863857,0.0325896894457,0.0283640642325,0.0,3.21398727261e-05,0.000289258854535,0.000224979109083,3.21398727261e-05,6.42797454522e-05,0.79653358366,-0.527296219147,-0.598615178683,-0.304943801813,0.564254507261,-0.662741264359,0.0160838300625,0.0543494099822,0.00623341507925,0.00504777586062,0.0623595396667,0.00798458210904,1.0
-0.24593731,-0.35925745,0.05874999,-0.00888,-0.13588,-0.09968,-0.70703,-3.1133,-0.20312,-0.346,-1.886,-0.628,0.35547,1.625,0.77344,0.408,1.909,0.496,-0.20312,-0.751955,0.0527345,-0.023,-0.563,-0.0985,0.228639742932,0.96871105633,0.161920179714,0.146013163928,1.17385635967,0.218960578528,0.0450819182568,0.0510372206485,0.000289258854535,9.64196181783e-05,0.000642797454522,0.000482098090892,3.21398727261e-05,9.64196181783e-05,-0.101549002426,0.148890578379,-0.623899189918,-0.22953555132,0.264587900637,0.23772377044,0.0189929779313,0.0583152239415,0.00972190358881,0.00825166209705,0.066661322288,0.0135824944337,1.0
-0.03523439,-1.0346467,0.09253906,0.04001,-1.0795,-0.10497,-0.61719,-3.1133,-0.20312,-0.375,-2.158,-0.628,0.35547,0.47266,0.77344,0.408,-0.37,0.196,0.046875,-1.0195,0.042969,0.079,-1.023,-0.0425,0.18814082141,0.314133239907,0.119099235365,0.132693882925,0.305927815477,0.174777229349,0.0206086207984,0.0203441409016,0.000289258854535,6.42797454522e-05,0.000417818345439,0.000321398727261,0.0,0.000353538599987,-0.14031532671,-0.210557891047,-0.276565519951,-0.162607856838,0.329040330221,-0.297573943547,0.0107989720157,0.0612742780576,0.00852386235149,0.00782111623922,0.0635855279721,0.011515646365,2.0
0.07175788,-1.0178382,0.03894547,0.07982,-1.04197,0.02198,0.03125,-1.1992,0.0,-0.375,-2.158,-0.109,0.11328,-0.82812,0.054688,0.15,-0.871,0.196,0.070313,-1.0156,0.039063,0.082,-1.015,0.018,0.0167912445176,0.0455581158517,0.00739614445212,0.0478261540384,0.158862525856,0.0377313684037,0.00231319670307,0.00810649591444,0.0,0.0,3.21398727261e-05,6.42797454522e-05,0.0,0.000610657581796,-0.0526334516678,0.243385745555,0.0820261459427,0.584005426229,-0.508358917454,-0.381558568861,0.00417690683048,0.0577605187043,0.00224696917332,0.00526830427083,0.0597472341251,0.00246629265759,2.0
0.07250014,-1.014821,0.03917985,0.08338,-1.01523,0.01834,0.046875,-1.0352,0.027344,0.073,-1.026,0.0,0.097656,-1.0,0.050781,0.094,-1.009,0.041,0.072266,-1.0156,0.039063,0.082,-1.015,0.018,0.0141586002575,0.00483671344685,0.00482289197867,0.00418699284582,0.00295711776124,0.0116265283561,0.000789960514312,0.000622551665165,0.0,0.0,0.0,0.0,0.0,0.000321398727261,0.0422766394193,0.271576415857,0.141166296161,0.180083948755,-0.142949066732,-0.434871215451,0.00418705599953,0.0575329184888,0.00223778373907,0.00473287876619,0.0575557003468,0.00122928944347,2.0
0.07453126,-0.88975322,0.22839879,0.01388,-1.00729,0.01191,-0.14844,-1.5742,-0.28125,-0.44,-1.472,-0.103,0.32812,0.44922,1.3555,0.138,-0.255,0.106,0.076172,-1.0156,0.042969,0.082,-1.015,0.015,0.0644513588907,0.384594807008,0.314091079682,0.151496059888,0.217201126129,0.0345405909654,0.0253103990714,0.0133738840755,0.000353538599987,9.64196181783e-05,6.42797454522e-05,3.21398727261e-05,0.0,0.000160699363631,-0.137903070913,-0.293075592257,0.605835926892,-0.312521024795,0.627609205785,-0.298918344016,0.00557411239062,0.0549092417779,0.0219444829401,0.00858172168985,0.0584048447638,0.00206203994676,1.0
0.03124991,-0.34097553,0.70007873,-0.49098,-0.59167,-0.00832,-0.15234,-1.5742,-0.28125,-1.537,-1.56,-0.15,0.32812,0.44922,1.3555,0.138,0.252,0.12,0.003906,0.0058595,0.90625,-0.4015,-0.538,0.003,0.0841632445107,0.561388749831,0.381825123178,0.480942823625,0.518852561822,0.055169871737,0.0340742441701,0.0349892392494,0.00102847592724,0.000224979109083,6.42797454522e-05,3.21398727261e-05,0.000160699363631,0.000321398727261,-0.47281223775,-0.585285733315,0.789945082816,-0.783972027297,0.433522603126,-0.37094274254,0.00506725801846,0.0371006003355,0.045156294349,0.0388683487897,0.0445164029374,0.00314755711113,2.0
-0.00824223,0.06859373,0.9797273,-0.95595,-0.13264,-0.02857,-0.15234,-0.050781,0.85938,-1.537,-1.56,-0.15,0.10547,0.28516,1.3164,-0.276,0.252,0.12,-0.003906,0.058594,0.97656,-0.985,-0.082,-0.035,0.031927698172,0.0499265058317,0.0555272722484,0.150390359069,0.23823927027,0.0424978323868,0.00455642809873,0.0142988802737,0.00138201452722,0.000128559490904,0.0,0.0,0.000160699363631,0.000224979109083,0.259827786818,0.131973196746,-0.140601971401,-0.224444127992,0.419134047742,-0.294942136955,0.00186060342571,0.00480139373743,0.0556309831399,0.0548546815967,0.0153993506774,0.00289309978305,2.0
-0.00230471,0.05457049,0.9765631,-0.98543,-0.08161,-0.03446,-0.019531,0.03125,0.96484,-0.997,-0.103,-0.05,0.011719,0.074219,0.98828,-0.977,-0.067,-0.023,0.0,0.054688,0.97656,-0.985,-0.082,-0.035,0.00474681551157,0.0104085854156,0.00496626959864,0.00329448575116,0.00850299412507,0.00529802707704,0.000667360312895,0.000566993821644,0.00167127338176,0.0,0.0,0.0,0.0,0.0,-0.0897544846368,-0.156975063704,-0.0267895864079,-0.152970142009,-0.274761206317,-0.00472212109143,0.000297936072275,0.00314893205724,0.0553640619725,0.0558663449589,0.00465143237102,0.00197633358841,2.0
-0.0021875,0.05488293,0.976524,-0.98524,-0.08119,-0.03431,-0.011719,0.039063,0.96875,-0.991,-0.1,-0.041,0.007813,0.070313,0.98438,-0.982,-0.07,-0.023,-0.003906,0.054688,0.97656,-0.985,-0.082,-0.035,0.00356897615825,0.00778032773226,0.00366143042082,0.00184292258032,0.00744501053177,0.00444879963381,0.000497849735387,0.000455595883629,0.00157485376358,0.0,0.0,0.0,0.0,0.0,0.0210939801472,-0.136341806263,0.0111099255649,-0.277221291884,-0.290064858482,0.153128318472,0.000236449786446,0.00314222455325,0.0553615218289,0.0558553611266,0.00462194516032,0.00196122501214,2.0
-0.00242186,0.05460948,0.977422,-0.9853,-0.08047,-0.03479,-0.011719,0.042969,0.96875,-0.988,-0.097,-0.044,0.007813,0.070313,0.98438,-0.982,-0.07,-0.023,-0.003906,0.054688,0.97656,-0.985,-0.082,-0.035,0.0032744118356,0.00630551628864,0.00326526098377,0.0016787441196,0.0061569620608,0.00453782086269,0.000426026726328,0.000410383465343,0.00141415439995,0.0,0.0,0.0,0.0,0.0,0.0430004972158,-0.106084584838,-0.0639408149535,-0.262982906768,-0.409326237128,0.255197082407,0.000230144269768,0.00311628729945,0.0554123521398,0.0558587461758,0.00457520911076,0.00198885659514,2.0
0.12609379,0.06824234,0.9593752,-0.99329,-0.07479,-0.03564,-0.35938,-0.15625,0.22656,-1.223,-0.343,-0.364,0.75781,0.24219,1.5977,-0.777,0.152,0.296,0.0,0.054688,0.97656,-0.985,-0.082,-0.035,0.26574588922,0.0685554577617,0.218120020105,0.0547407655604,0.0616846484839,0.0734903992905,0.018321744008,0.00629879494587,0.000932056309057,0.000257118981809,0.0,0.0,6.42797454522e-05,9.64196181783e-05,0.286010038578,-0.555348375335,-0.526326272243,-0.317469760125,0.421994622286,-0.350080571488,0.0166074112657,0.00547008238313,0.0557632229911,0.0563962307218,0.0054849335206,0.00461162469661,1.0
0.25937516,-0.01441422,0.0425796,-0.50319,-0.03083,0.38084,-0.35938,-0.44531,-1.332,-1.223,-0.748,-0.364,0.90625,0.39062,1.5977,0.947,0.396,1.305,0.195315,0.011719,0.236325,-0.848,-0.076,0.2065,0.292306946894,0.172366718347,0.965551257882,0.667836227051,0.194442536758,0.462130523344,0.0474351943581,0.0439256867435,0.000257118981809,0.000417818345439,3.21398727261e-05,3.21398727261e-05,0.000257118981809,9.64196181783e-05,-0.10697518699,-0.0817976505374,0.560993947344,0.327342756629,0.584336750764,0.321404083878,0.022092763993,0.00975711864537,0.0545181538408,0.0472535999962,0.0111064768428,0.0338479522602,1.0
0.12269553,-0.10496096,-0.9423013,0.51137,0.00348,0.40496,-0.22656,-0.78125,-2.0547,-0.874,-0.748,-0.323,0.90625,0.39062,0.45312,1.279,0.396,1.305,0.009766,-0.09375,-1.0039,0.8605,0.0245,0.271,0.230219300263,0.146402776274,0.298384370555,0.683591224876,0.199027254618,0.442985530466,0.0223874311608,0.0439653112163,0.000642797454522,0.000224979109083,3.21398727261e-05,3.21398727261e-05,0.000482098090892,0.000224979109083,-0.220698808392,0.375354841298,0.455646472295,0.179670710227,-0.781270452397,0.142104092355,0.0147317631066,0.0101787454826,0.0560097444278,0.0482423359051,0.0112284361552,0.0339332243396,2.0
-0.01593748,-0.08765606,-1.0167902,1.02618,0.02069,-0.01649,-0.22656,-0.78125,-2.0547,0.815,-0.513,-0.323,0.058594,0.027344,-0.83594,1.279,0.161,0.299,-0.011719,-0.078125,-1.0078,1.023,0.044,-0.044,0.0364987705033,0.076716043151,0.10992189192,0.0713029360326,0.0878800485281,0.0930636249177,0.00740060729345,0.00836607358279,0.00057851770907,6.42797454522e-05,0.0,0.0,0.000353538599987,0.000224979109083,0.633476761058,0.565369823165,0.936735794396,0.370773983421,-0.0523768202257,-0.484833994969,0.00224835359654,0.00658947900736,0.0579764262902,0.0583151039325,0.00509400920123,0.00533211154343,2.0
-0.01117202,-0.07621105,-1.0049526,1.023,0.04437,-0.04555,-0.027344,-0.10547,-1.0156,1.003,-0.029,-0.067,0.003906,-0.046875,-0.99219,1.056,0.082,-0.023,-0.011719,-0.078125,-1.0039,1.023,0.047,-0.044,0.00677767373605,0.0113715380332,0.00421734480568,0.00881114996113,0.0167745929816,0.00774645569003,0.00074181476012,0.00110550396302,0.000192839236357,0.0,0.0,0.0,3.21398727261e-05,0.0,0.0982649203813,0.0203515718682,0.244722608997,-0.106201643065,0.316992245338,0.343921438637,0.000739807264962,0.00436791571929,0.0569733085325,0.0579980854294,0.00268750761452,0.002619031076,2.0
-0.00914076,-0.07628922,-1.0060059,1.02098,0.04746,-0.04664,-0.027344,-0.19141,-1.0273,1.009,0.029,-0.056,0.03125,-0.03125,-0.99219,1.032,0.067,-0.035,-0.007813,-0.074219,-1.0039,1.023,0.047,-0.05,0.00851526331333,0.0214348567933,0.0054714988056,0.00532761056611,0.00864732106587,0.00554780874023,0.00117480219399,0.000647496046939,0.000353538599987,0.0,0.0,0.0,0.0,0.0,0.154516436782,-0.314916907288,0.0779383870091,0.0868076881825,0.468787825228,0.162639674323,0.000706579573923,0.00449081957395,0.057033360694,0.057882217997,0.00273446102733,0.00266257104439,2.0
-0.15734413,-0.04789055,-0.89116612,1.06767,0.0611,-0.07187,-1.3555,-0.42969,-1.8984,0.654,-0.067,-0.66,0.17578,1.2188,0.078125,1.93,0.548,0.065,-0.011719,-0.072266,-1.0039,1.023,0.047,-0.044,0.339517217312,0.211600537804,0.420883829886,0.186626946802,0.0952430702164,0.118954507474,0.0322376455308,0.0132938455452,0.000353538599987,0.000321398727261,6.42797454522e-05,0.0,0.000224979109083,0.000192839236357,-0.286313723657,-0.309066786381,0.192384119868,0.196874962287,-0.052803303664,-0.799437045352,0.0211269252713,0.0122408266336,0.0558221960042,0.0614370280909,0.00639232340759,0.00785015258103,1.0
-0.72714775,-0.05843712,-0.35082063,0.7091,0.04637,-0.31928,-8.0,-1.6484,-1.8984,-3.135,-0.771,-2.264,0.17578,1.2188,2.207,2.238,0.575,0.551,-0.89453,-0.066406,-0.095703,1.018,0.041,-0.044,0.875271549882,0.274838765549,0.644543551883,0.795456472725,0.229654886226,0.530480820206,0.0595219350644,0.0515931558508,0.000192839236357,0.000610657581796,0.000417818345439,0.000257118981809,0.000353538599987,0.000257118981809,0.464220352193,-0.643344360974,-0.199971312173,0.589963522775,0.481066013553,0.135914992657,0.0643194388082,0.015853093229,0.0414417307744,0.0602443626893,0.0132183819701,0.0349719361497,2.0
-1.0769866,-0.08859358,0.02050742,0.17604,-0.01975,-0.78542,-8.0,-1.6484,-0.40625,-3.135,-0.771,-2.264,-0.62891,0.27344,2.207,2.238,0.575,0.551,-1.0039,-0.074219,-0.03125,0.041,-0.0605,-1.009,0.706381541417,0.174872821642,0.269818923911,0.674636766016,0.216179282826,0.528665867629,0.0381767819908,0.0470788891363,0.0,0.000289258854535,0.000417818345439,0.00057851770907,0.000192839236357,6.42797454522e-05,0.903598549848,-0.836013326489,-0.689818782922,0.681552347323,0.394596331415,0.245340612747,0.0729079296616,0.0110692597627,0.0152642494531,0.0393417221258,0.0122455079571,0.0535905408565,2.0
-1.0052258,-0.07949231,-0.03234385,0.04493,-0.06127,-1.02573,-1.0234,-0.10547,-0.066406,-0.179,-0.199,-1.384,-0.98438,-0.050781,0.0,0.636,0.173,-0.915,-1.0039,-0.078125,-0.03125,0.041,-0.0645,-1.023,0.00423058349689,0.0101828621174,0.0101328277938,0.0713587118548,0.0469331902116,0.0431735644425,0.000814107788974,0.00535520369009,0.0,0.0,6.42797454522e-05,0.000289258854535,6.42797454522e-05,0.0,0.200385344238,-0.224498685402,0.146686154673,0.270554593038,-0.71461960042,-0.250814803739,0.0569887997848,0.00454303878465,0.0019206574106,0.00476343028148,0.00436738851107,0.0582016979877,2.0
-1.0053037,-0.07933604,-0.03199225,0.04165,-0.06827,-1.0224,-1.0234,-0.14062,-0.046875,0.026,-0.141,-1.029,-0.98438,-0.046875,-0.003906,0.07,-0.009,-1.012,-1.0039,-0.078125,-0.03125,0.041,-0.067,-1.023,0.00448807525596,0.0161743770797,0.0069277456525,0.00582119950151,0.0187087485612,0.00275240941284,0.000915063346192,0.000904853431428,0.0,0.0,0.0,0.0,0.0,0.0,0.266804628633,-0.18717569818,0.130832504186,-0.420378605797,0.0643042177211,0.0734024939477,0.0569932787229,0.00458932528549,0.00185532679715,0.00238394573649,0.00401166182648,0.05796214849,2.0
-1.0057334,-0.07875009,-0.0322657,0.04113,-0.06202,-1.02237,-1.0352,-0.14062,-0.070313,0.023,-0.141,-1.029,-0.98438,-0.011719,-0.003906,0.07,0.015,-1.012,-1.0039,-0.078125,-0.035156,0.041,-0.062,-1.023,0.00611526261131,0.0233234406064,0.0104553540144,0.00805869252748,0.025800704712,0.00303399926077,0.00132313619204,0.00122361553434,0.0,0.0,0.0,0.0,9.64196181783e-05,0.0,0.180298695146,-0.070296775583,0.251461875664,-0.525976521564,0.165172750653,-0.0167413956431,0.0570181204655,0.00465431617119,0.0019219325954,0.00237563996243,0.00380534093831,0.0579604924593,2.0
-0.84534461,0.12499896,-0.07164077,0.03727,-0.07388,-1.02647,-1.4688,-1.0352,-0.52344,-0.082,-0.499,-1.243,0.6875,1.0195,0.089844,0.079,0.015,-1.018,-1.0039,-0.072266,-0.035156,0.041,-0.067,-1.023,0.44564387263,0.416378652463,0.102202714371,0.0194026213995,0.0605682318305,0.0260234761923,0.0319797333269,0.00351543420599,3.21398727261e-05,9.64196181783e-05,0.000160699363631,3.21398727261e-05,0.000160699363631,0.0,0.736587355089,0.150368751114,-0.070057690862,0.523363899618,0.797073993906,0.822352253749,0.0541169976844,0.0245328017333,0.00705202952383,0.00237954661176,0.00540512732755,0.0582111886918,2.0
0.13992439,0.29425712,-0.03429677,-0.00825,0.21526,-0.49305,-1.4688,-1.0352,-0.52344,-0.44,-0.674,-1.258,3.8164,1.0195,0.38672,0.416,1.155,1.021,0.54492,0.27539,-0.023438,0.035,-0.05,-1.0195,0.980035294376,0.412729805914,0.148052648925,0.178446402841,0.477537382745,0.766962135093,0.0511031434446,0.0471937771586,3.21398727261e-05,0.000417818345439,0.000546377836344,0.000160699363631,0.000160699363631,3.21398727261e-05,0.178664696129,0.436235167608,0.170276362521,-0.24902782874,-0.575539933916,0.869568841552,0.0558479407286,0.0286409665303,0.00857468904441,0.0100766411272,0.0295722977548,0.0515070467311,1.0
1.0006543,0.15109413,0.01523457,-0.03507,0.33344,0.52288,0.52734,-0.09375,-0.3125,-0.774,-0.674,-1.258,3.8164,0.98047,0.38672,0.44,1.155,2.589,1.0156,0.046875,-0.003906,-0.035,0.1775,0.862,0.323946511716,0.22589751975,0.0921175022506,0.201815159705,0.452302109639,0.753192830555,0.0212914553718,0.0466751956504,0.0,0.000482098090892,0.000964196181783,0.000514237963618,0.000417818345439,3.21398727261e-05,-0.0779760551693,-0.508425285477,0.522181519957,-0.233477748575,-0.390084961651,0.150692374301,0.0595995118261,0.015353898585,0.00526744096424,0.0115562754697,0.0317532944824,0.0518051696205,2.0
